chembl_id,primary_drug,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,black_box_warning,hepatotoxicity,nephrotoxicity,cardiotoxicity,bioactivity_count,tox_data_sources,data_source,created_at,last_updated
CHEMBL102970,PYRIDOXAL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728682,2025-09-05 06:28:14.728683
CHEMBL1130,DOXIFLURIDINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728707,2025-09-05 06:28:14.728708
CHEMBL110094,MELITRACEN,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728734,2025-09-05 06:28:14.728735
CHEMBL108030,UNDECANOATE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728760,2025-09-05 06:28:14.728760
CHEMBL108821,SITAFLOXACIN ANHYDROUS,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728785,2025-09-05 06:28:14.728785
CHEMBL415324,TRANILAST,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.728810,2025-09-05 06:28:14.728810
CHEMBL110739,CORTICOSTERONE,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728836,2025-09-05 06:28:14.728836
CHEMBL109648,CLAZOSENTAN,,medium,,,,medium,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728860,2025-09-05 06:28:14.728861
CHEMBL320775,NOLATREXED,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728910,2025-09-05 06:28:14.728911
CHEMBL109480,TANESPIMYCIN,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728941,2025-09-05 06:28:14.728941
CHEMBL114503,SODIUM SELENATE,,unknown,,,,unknown,,unknown,unknown,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728967,2025-09-05 06:28:14.728968
CHEMBL112302,SODIUM SELENITE,,unknown,,,,unknown,,unknown,unknown,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.728994,2025-09-05 06:28:14.728994
CHEMBL116438,CURCUMIN,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729022,2025-09-05 06:28:14.729022
CHEMBL117822,ETHYLENE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729050,2025-09-05 06:28:14.729050
CHEMBL117348,FOLITIXORIN,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729079,2025-09-05 06:28:14.729079
CHEMBL119604,DIETHANOLAMINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729105,2025-09-05 06:28:14.729105
CHEMBL333950,MAXACALCITOL,,medium,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729130,2025-09-05 06:28:14.729130
CHEMBL332750,TETOMILAST,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729157,2025-09-05 06:28:14.729157
CHEMBL118218,IROFULVEN,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729182,2025-09-05 06:28:14.729182
CHEMBL1189,DIETHYLAMINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729208,2025-09-05 06:28:14.729208
CHEMBL111272,M-FLUOROBENZYLGUANIDINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729233,2025-09-05 06:28:14.729233
CHEMBL419792,SUMANIROLE,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729257,2025-09-05 06:28:14.729257
CHEMBL123558,AZIMILIDE,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729284,2025-09-05 06:28:14.729284
CHEMBL127592,OXETHAZAINE,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729311,2025-09-05 06:28:14.729312
CHEMBL336296,URIDINE TRIPHOSPHATE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729337,2025-09-05 06:28:14.729337
CHEMBL334830,RANIRESTAT,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729365,2025-09-05 06:28:14.729365
CHEMBL263198,OCTAAMINOACRIDINE,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729392,2025-09-05 06:28:14.729392
CHEMBL334533,DEXANABINOL,,medium,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729418,2025-09-05 06:28:14.729418
CHEMBL134561,ICLAPRIM,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729444,2025-09-05 06:28:14.729444
CHEMBL435191,EDOTECARIN,,low,,,,low,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729469,2025-09-05 06:28:14.729469
CHEMBL435224,LAPAQUISTAT ACETATE,,medium,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729494,2025-09-05 06:28:14.729494
CHEMBL358850,D-LACTIC ACID,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729519,2025-09-05 06:28:14.729519
CHEMBL422648,PRULIFLOXACIN,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729546,2025-09-05 06:28:14.729547
CHEMBL1267,LERIGLITAZONE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729572,2025-09-05 06:28:14.729572
CHEMBL149082,TRAMIPROSATE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729597,2025-09-05 06:28:14.729597
CHEMBL151445,DROPROPIZINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729620,2025-09-05 06:28:14.729620
CHEMBL153479,AMBROXOL,,medium,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729644,2025-09-05 06:28:14.729644
CHEMBL348475,TARIQUIDAR,,medium,,,,high,,high,medium,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729669,2025-09-05 06:28:14.729669
CHEMBL160519,PROCATEROL,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729694,2025-09-05 06:28:14.729694
CHEMBL350719,ESMETHADONE,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729718,2025-09-05 06:28:14.729719
CHEMBL166863,POLMACOXIB,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729743,2025-09-05 06:28:14.729744
CHEMBL167691,LAROMUSTINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729769,2025-09-05 06:28:14.729770
CHEMBL355200,ENILURACIL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729796,2025-09-05 06:28:14.729797
CHEMBL172513,CARNITINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729822,2025-09-05 06:28:14.729822
CHEMBL24938,LORGLUMIDE,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.729846,2025-09-05 06:28:14.729847
CHEMBL22916,AMELTOLIDE,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729873,2025-09-05 06:28:14.729874
CHEMBL278764,SURITOZOLE,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729906,2025-09-05 06:28:14.729906
CHEMBL22207,RACEMETHORPHAN,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729933,2025-09-05 06:28:14.729933
CHEMBL416557,DIOXIFEDRINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729958,2025-09-05 06:28:14.729958
CHEMBL23811,QUAZOLAST,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.729983,2025-09-05 06:28:14.729984
CHEMBL23771,TIXANOX,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730008,2025-09-05 06:28:14.730008
CHEMBL683,CLOFIBRIC ACID,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730034,2025-09-05 06:28:14.730034
CHEMBL280378,EPIROPRIM,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730061,2025-09-05 06:28:14.730062
CHEMBL23330,TRETAZICAR,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730088,2025-09-05 06:28:14.730088
CHEMBL279924,ETICYCLIDINE,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730112,2025-09-05 06:28:14.730112
CHEMBL23115,CLOFENAMIC ACID,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730144,2025-09-05 06:28:14.730144
CHEMBL22542,IMITRODAST,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730174,2025-09-05 06:28:14.730174
CHEMBL23293,SALIRASIB,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730210,2025-09-05 06:28:14.730211
CHEMBL23550,LOBUCAVIR,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730241,2025-09-05 06:28:14.730241
CHEMBL283120,AXL-1717,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730268,2025-09-05 06:28:14.730268
CHEMBL25931,ADIBENDAN,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730295,2025-09-05 06:28:14.730295
CHEMBL286259,ACTISOMIDE,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730320,2025-09-05 06:28:14.730320
CHEMBL25892,FRESELESTAT,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730354,2025-09-05 06:28:14.730354
CHEMBL287275,FOSFOSAL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730384,2025-09-05 06:28:14.730384
CHEMBL24646,PIMOBENDAN,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730411,2025-09-05 06:28:14.730411
CHEMBL26505,APROFENE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730437,2025-09-05 06:28:14.730437
CHEMBL280527,ATEVIRDINE MESYLATE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730463,2025-09-05 06:28:14.730463
CHEMBL281764,TABIMORELIN,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730488,2025-09-05 06:28:14.730488
CHEMBL699,ETOFYLLINE,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730513,2025-09-05 06:28:14.730513
CHEMBL26291,NITRACRINE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730538,2025-09-05 06:28:14.730538
CHEMBL26215,OCTANOL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730563,2025-09-05 06:28:14.730563
CHEMBL279260,RAFABEGRON,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730588,2025-09-05 06:28:14.730589
CHEMBL25263,MIRIDESAP,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730617,2025-09-05 06:28:14.730617
CHEMBL24078,ELLIPTINIUM ACETATE,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730648,2025-09-05 06:28:14.730648
CHEMBL278865,UPIDOSIN,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730674,2025-09-05 06:28:14.730674
CHEMBL278519,CLORINDIONE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730699,2025-09-05 06:28:14.730699
CHEMBL24038,RAGAGLITAZAR,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730725,2025-09-05 06:28:14.730725
CHEMBL24955,BEXLOSTERIDE,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730752,2025-09-05 06:28:14.730752
CHEMBL283639,DISOXARIL,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730777,2025-09-05 06:28:14.730777
CHEMBL27114,SPIROMUSTINE,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730804,2025-09-05 06:28:14.730804
CHEMBL27769,STANOLONE,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730829,2025-09-05 06:28:14.730829
CHEMBL27577,SALICYLAMIDE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730855,2025-09-05 06:28:14.730856
CHEMBL28318,PROPYPHENAZONE,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730888,2025-09-05 06:28:14.730888
CHEMBL282614,ELTOPRAZINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730918,2025-09-05 06:28:14.730919
CHEMBL283656,DAZMEGREL,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730944,2025-09-05 06:28:14.730944
CHEMBL26424,TESMILIFENE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.730970,2025-09-05 06:28:14.730970
CHEMBL27507,ZAMIFENACIN,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.730997,2025-09-05 06:28:14.730997
CHEMBL27999,TIAZURIL,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731023,2025-09-05 06:28:14.731023
CHEMBL27077,ISAMOLTAN,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731049,2025-09-05 06:28:14.731049
CHEMBL26984,BUQUINERAN,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731077,2025-09-05 06:28:14.731077
CHEMBL25856,DIHYDREXIDINE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731104,2025-09-05 06:28:14.731105
CHEMBL26630,SULFATROXAZOLE,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731133,2025-09-05 06:28:14.731133
CHEMBL26319,ARILDONE,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731162,2025-09-05 06:28:14.731162
CHEMBL287631,PROGABIDE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731189,2025-09-05 06:28:14.731190
CHEMBL286738,IROSUSTAT,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731216,2025-09-05 06:28:14.731216
CHEMBL435565,DITERCALINIUM CHLORIDE,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731242,2025-09-05 06:28:14.731242
CHEMBL27289,CROCONAZOLE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731268,2025-09-05 06:28:14.731269
CHEMBL285815,PLAUNOTOL,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731296,2025-09-05 06:28:14.731297
CHEMBL27129,SINITRODIL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731322,2025-09-05 06:28:14.731323
CHEMBL30044,DIBROMPROPAMIDINE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731351,2025-09-05 06:28:14.731351
CHEMBL281202,CARVACROL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731378,2025-09-05 06:28:14.731378
CHEMBL146,BUTYLATED HYDROXYTOLUENE,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731407,2025-09-05 06:28:14.731407
CHEMBL29741,IRAMPANEL,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731437,2025-09-05 06:28:14.731437
CHEMBL29919,ELPETRIGINE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731464,2025-09-05 06:28:14.731464
CHEMBL416755,OXOLINIC ACID,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731491,2025-09-05 06:28:14.731491
CHEMBL29404,ENECADIN,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731517,2025-09-05 06:28:14.731517
CHEMBL29757,D-ASPARTATE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731544,2025-09-05 06:28:14.731544
CHEMBL28636,DERACOXIB,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731570,2025-09-05 06:28:14.731570
CHEMBL28527,MAVACOXIB,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731596,2025-09-05 06:28:14.731597
CHEMBL29188,LOMERIZINE,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731622,2025-09-05 06:28:14.731622
CHEMBL281724,LUBELUZOLE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731648,2025-09-05 06:28:14.731648
CHEMBL29609,PLECONARIL,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731673,2025-09-05 06:28:14.731674
CHEMBL28196,ISBOGREL,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731701,2025-09-05 06:28:14.731702
CHEMBL28854,SIPATRIGINE,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731728,2025-09-05 06:28:14.731728
CHEMBL28509,EDELFOSINE,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731754,2025-09-05 06:28:14.731755
CHEMBL28079,ZAPRINAST,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731782,2025-09-05 06:28:14.731782
CHEMBL28979,VAMICAMIDE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731808,2025-09-05 06:28:14.731809
CHEMBL29292,UBENIMEX,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731834,2025-09-05 06:28:14.731835
CHEMBL280531,TIVICICLOVIR,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731861,2025-09-05 06:28:14.731862
CHEMBL28564,ELIPRODIL,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731895,2025-09-05 06:28:14.731896
CHEMBL286020,SULMAZOLE,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731925,2025-09-05 06:28:14.731925
CHEMBL28930,ILMOFOSINE,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.731954,2025-09-05 06:28:14.731954
CHEMBL31882,DEZAGUANINE,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.731983,2025-09-05 06:28:14.731983
CHEMBL283403,ENVIROXIME,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732011,2025-09-05 06:28:14.732011
CHEMBL284642,BIZELESIN,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.732037,2025-09-05 06:28:14.732038
CHEMBL284483,COFORMYCIN,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732064,2025-09-05 06:28:14.732064
CHEMBL287677,DEXFADROSTAT,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732089,2025-09-05 06:28:14.732090
CHEMBL435951,MITOZOLOMIDE,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732116,2025-09-05 06:28:14.732116
CHEMBL31400,ELINAFIDE,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.732142,2025-09-05 06:28:14.732142
CHEMBL31634,BRIVUDINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732167,2025-09-05 06:28:14.732168
CHEMBL31836,PIPEROXAN,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732193,2025-09-05 06:28:14.732193
CHEMBL31891,BRODIMOPRIM,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732218,2025-09-05 06:28:14.732218
CHEMBL32039,TETROXOPRIM,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732247,2025-09-05 06:28:14.732247
CHEMBL32573,TRAMAZOLINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732274,2025-09-05 06:28:14.732274
CHEMBL32510,CLOFILIUM PHOSPHATE,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.732301,2025-09-05 06:28:14.732301
CHEMBL31601,REMIKIREN,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.732329,2025-09-05 06:28:14.732329
CHEMBL31574,FISETIN,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.732356,2025-09-05 06:28:14.732356
